gene_id	gene_name	X1O	X2O	X3O	P11_1	P11_2	P11_3
ENSG00000114904	NEK4	1597	1431	1218	1829	1756.999	1878.999
ENSG00000114923	SLC4A3	1803	1933	1070.154	2069	2169	2197.999
ENSG00000114933	INO80D	1021	922	709	1138	1164	1241
ENSG00000114942	EEF1B2	30379.66	29458.679	53467.225	33594.56	35889.677	36464.725
ENSG00000114948	ADAM23	2439	1797.999	1640.001	2535	2353	2595
ENSG00000114956	DGUOK	6083.001	5355	8126	6238.997	6559.001	6902.001
ENSG00000114978	MOB1A	3274.001	2748	3175	3563	3385.999	3688
ENSG00000114982	KANSL3	6881.001	6083	5355.999	7483.999	7570.999	8132.999
ENSG00000114988	LMAN2L	1528	1339.001	1546	1571.999	1591	1692.001
ENSG00000114993	RTKN	1982.999	1910.001	1881.995	2151	2294	2398
ENSG00000114999	TTL	10088.001	8162	8018.999	10164.999	10216.999	11284
ENSG00000115008	IL1A	0	0	0	0	0	0
ENSG00000115009	CCL20	0	0	0	0	0	0
ENSG00000115020	PIKFYVE	4052.001	3071.001	2520	4370.404	3856.001	4662.001
ENSG00000115041	KCNIP3	44	21	9	23	24	31
ENSG00000115042	FAHD2A	727.271	691.69	790.002	801.018	815.939	832.674
ENSG00000115053	NCL	61821.001	54124.001	46035.998	67265.999	66841.001	75355
ENSG00000115073	ACTR1B	3540	3106	3877	3824.257	4009	4125
ENSG00000115084	SLC35F5	1759	1447	1435	1885	1751	1888
ENSG00000115085	ZAP70	10	9	11	16	15	18
ENSG00000115091	ACTR3	7917.454	6730.001	7954	8084	7713.999	8684.469
ENSG00000115107	STEAP3	1202	995	805	1091	1124	1251
ENSG00000115109	EPB41L5	3712	3055.999	2670.001	3811	3553	3835
ENSG00000115112	TFCP2L1	8	6	3	5	9	6
ENSG00000115128	SF3B6	7381	6509	7951	7760	7434	8089
ENSG00000115129	TP53I3	1954	1952.999	2348.001	2299.001	2304	2342
ENSG00000115137	DNAJC27	455.001	480.999	369.001	566.001	558	486.001
ENSG00000115138	POMC	1	0	0	1	0	1
ENSG00000115145	STAM2	793.001	631	680.001	864	733	770
ENSG00000115155	OTOF	7	3	3	9	6	8
ENSG00000115159	GPD2	1474.986	1233.001	1108.999	1607	1423	1680.001
ENSG00000115163	CENPA	3165	2947	3925.001	3835	3906	4039
ENSG00000115165	CYTIP	1	0	1	1	0	1
ENSG00000115170	ACVR1	2210	1641	1613.999	2174	2132.001	2365.999
ENSG00000115183	TANC1	5164	4645	3759	5751	5777	6320
ENSG00000115194	SLC30A3	509.999	592	401	607	708.999	659
ENSG00000115204	MPV17	6380.999	5367.003	7964.998	6611	6697.999	6878.998
ENSG00000115207	GTF3C2	13562	11441.001	10763	14145	14325.001	15786
ENSG00000115211	EIF2B4	3967.999	3607	4299.999	4443	4491	4741.999
ENSG00000115216	NRBP1	8001.001	7163	7688	8532.998	8873	9289.001
ENSG00000115221	ITGB6	1	0	0	0	0	0
ENSG00000115226	FNDC4	2823	2644	3711	3074	3449	3426
ENSG00000115232	ITGA4	363	300	279	424.002	335	409
ENSG00000115233	PSMD14	5200	4336.999	5933.001	5365	5220.001	5400.999
ENSG00000115234	SNX17	10230	8673.002	11676.002	10858.999	11345.001	11898.977
ENSG00000115239	ASB3	1215.001	944.999	1157	1177.001	1006.999	1064.002
ENSG00000115241	PPM1G	33026	29478	30956	36472	37509	41150
ENSG00000115252	PDE1A	2	1	2	3	1	2
ENSG00000115255	REEP6	1359	1126.999	1297	1328.999	1400	1607
ENSG00000115257	PCSK4	361.583	445.001	219	474.999	526.998	470.802
ENSG00000115263	GCG	0	0	0	0	0	0
ENSG00000115266	APC2	28047.999	23751	14923.001	28213.001	29230	34634.001
ENSG00000115267	IFIH1	1	1	1	0	2	1
ENSG00000115268	RPS15	45110.953	41199.327	64130.769	46340.65	51421.459	51740.046
ENSG00000115271	GCA	429	349.999	527.001	396	495.999	429
ENSG00000115274	INO80B	1485	1310.001	1336.789	1716.515	1732	1758.508
ENSG00000115275	MOGS	4205.999	3830.001	3308.001	4718.002	4826.999	5339
ENSG00000115282	TTC31	3378.999	3193	2821.001	3884	3884	3976.001
ENSG00000115286	NDUFS7	3709.998	3315	4758.999	3994.001	4251	4395.999
ENSG00000115289	PCGF1	1913	1741.001	2185	2111.998	2115	2076
ENSG00000115290	GRB14	99	98	90	102	90	92
ENSG00000115295	CLIP4	887	804.999	724.999	1042	1033	975
ENSG00000115297	TLX2	11422	10226.999	9775	12472.903	12553	13994
ENSG00000115306	SPTBN1	54266.999	44450.999	32181.12	56510	55448.704	64940
ENSG00000115307	AUP1	8539	8229.001	10975	9854.999	10129.001	10071
ENSG00000115310	RTN4	15773	12277.797	11881.003	15754.001	15092	17281.995
ENSG00000115317	HTRA2	3212.999	2811	3784.999	3517	3670.001	3690.999
ENSG00000115318	LOXL3	1674.999	1420.999	1347	1736.001	1842.999	1919
ENSG00000115325	DOK1	1268	1193.999	1400.998	1472.999	1477	1551
ENSG00000115339	GALNT3	1.003	6.002	6	7	4	5
ENSG00000115350	POLE4	1029	946	1891	1176	1060.001	1109
ENSG00000115353	TACR1	0	0	0	0	0	0
ENSG00000115355	CCDC88A	5311.001	4368.999	3351	5887.999	5017	5779.003
ENSG00000115361	ACADL	16	11	20	26	14	20
ENSG00000115363	EVA1A	5	7	14	2	12	3
ENSG00000115364	MRPL19	2424.001	1880	2150.999	2398	2295	2720
ENSG00000115365	LANCL1	5804	4508	4963	6274.999	5667	6484
ENSG00000115368	WDR75	3770.001	2660	2653.999	3575	3017.001	3127.001
ENSG00000115380	EFEMP1	0	0	0	1	3	0
ENSG00000115386	REG1A	0	0	2	0	0	1
ENSG00000115392	FANCL	1958.001	1754.002	1793	2302.999	2045	1976.998
ENSG00000115414	FN1	4409.999	3465.001	2689.001	4556.001	4661.998	5326
ENSG00000115415	STAT1	3564.002	2787	2682.998	3483.002	3229.002	3594.998
ENSG00000115419	GLS	3792	3126	3088.001	3752	3772	4120.999
ENSG00000115421	PAPOLG	1157	889.999	1002	1179	1059.999	1077
ENSG00000115423	DNAH6	0	1	0	1	0	0
ENSG00000115425	PECR	541.741	480.317	755.765	680.323	674.609	654.254
ENSG00000115446	UNC50	1261	1007	1576	1321	1174.001	1265.001
ENSG00000115457	IGFBP2	22753.001	19228	21598	22157	23959	26243.999
ENSG00000115459	ELMOD3	751.001	748	784	987.999	977.999	968.999
ENSG00000115461	IGFBP5	12366	9748	8010	12104	12177	14414
ENSG00000115464	USP34	10027.529	7711	5491	10301	8945.001	10337.999
ENSG00000115468	EFHD1	162	157	154	164	212	176
ENSG00000115474	KCNJ13	0	0	0	0	0	0
ENSG00000115484	CCT4	17414	14270	18447	17258	17113	18518.999
ENSG00000115486	GGCX	2095.002	1744.003	1810.001	2217.001	2149	2340.001
ENSG00000115488	NEU2	0	0	0	0	0	0
ENSG00000115504	EHBP1	3340	2774.001	2325	3476	3258.001	3638.001
ENSG00000115507	OTX1	4	5	4	5	6	4
ENSG00000115514	TXNDC9	958	812.998	1254.999	1079	936.001	952
ENSG00000115520	COQ10B	404	339	511	453	353	418
ENSG00000115523	GNLY	1	2	2	3	0	1
ENSG00000115524	SF3B1	28971.999	22912.999	21885	29150	26203	29085
ENSG00000115525	ST3GAL5	657.999	605.001	591	698	735.999	766.998
ENSG00000115526	CHST10	2530.001	2131.001	2266	2865	2812.001	3015
ENSG00000115539	PDCL3	2601.933	2343.587	2637.925	2927.177	2876.971	3127.73
ENSG00000115540	MOB4	1107.617	1058.124	1737.713	1143.292	1267.935	1250.378
ENSG00000115541	HSPE1	6567.527	5615.52	7182.312	6883.944	6944.747	7213.121
ENSG00000115548	KDM3A	4560.001	3686	3086.001	4541	4298	4950.999
ENSG00000115556	PLCD4	2051	1899.001	1496.999	2288	2336	2291.999
ENSG00000115561	CHMP3	6205.535	5153.612	5412.356	6605.205	6525.256	7310.652
ENSG00000115568	ZNF142	5578	4766.999	3094.999	5854.999	5736.999	6732.001
ENSG00000115590	IL1R2	0	1	0	0	0	1
ENSG00000115592	PRKAG3	0	0	0	1	0	1
ENSG00000115593	SMYD1	0	0	0	0	1	0
ENSG00000115594	IL1R1	1	0	1	0	2	0
ENSG00000115596	WNT6	685	644	552	662	684	848
ENSG00000115598	IL1RL2	0	1	0	0	0	0
ENSG00000115602	IL1RL1	0	0	0	0	0	0
ENSG00000115604	IL18R1	0	0	0	0	0	0
ENSG00000115607	IL18RAP	0	0	0	0	0	0
ENSG00000115616	SLC9A2	0	0	0	0	0	0
ENSG00000115641	FHL2	365.001	289.999	438	377	338	409
ENSG00000115648	MLPH	15	19	9	9	25.001	21
ENSG00000115649	CNPPD1	4980	4447	4288.999	5125	5601	5937
ENSG00000115652	UXS1	1379	1103	1417	1533.001	1464	1564
ENSG00000115657	ABCB6	2931.095	2815.966	2266.674	3265.542	3067.015	3395.187
ENSG00000115661	STK16	1672.999	1509	2303	1870.999	1968.999	1990
ENSG00000115665	SLC5A7	0	1	1	0	1	0
ENSG00000115677	HDLBP	47864.993	40926.999	34112.001	50280	50456.082	57645.001
ENSG00000115685	PPP1R7	3952	3463	3965.001	4205.001	4297.001	4482.998
ENSG00000115687	PASK	3707	3503.001	2539.001	4446.999	4679.999	4671.999
ENSG00000115694	STK25	9167.001	8629.998	8037	10206	10464.997	11388
ENSG00000115705	TPO	4	0	7	0	1	5
ENSG00000115718	PROC	3	6	0	0	0	2
ENSG00000115738	ID2	10833.997	9468	13311.993	11987.998	11642.995	12629.027
ENSG00000115750	TAF1B	1629.999	1248.001	1373.001	1632.999	1379	1521.999
ENSG00000115756	HPCAL1	8639.001	7394.001	7259.995	8345.999	8475.999	9185
ENSG00000115758	ODC1	22384	18183	19063	22250.001	21853.999	23452.999
ENSG00000115760	BIRC6	13598.002	9921.999	6861	12820.001	11642.999	13381.001
ENSG00000115761	NOL10	4751.999	3800.999	3939.999	5182	4584.999	5040.001
ENSG00000115762	PLEKHB2	7061	5762	6492.002	7171.875	6868	7640.995
ENSG00000115806	GORASP2	6504	5013.999	5525	6000.999	5963.001	6514.001
ENSG00000115808	STRN	4104.001	3072	2700	4044.964	3908	4371
ENSG00000115816	CEBPZ	9130	6709	7715	9483	7484	8410
ENSG00000115825	PRKD3	9123.999	6598	7013.002	9033	7688	8692
ENSG00000115827	DCAF17	1622	1329.001	1174.001	1648	1488	1543
ENSG00000115828	QPCT	19	4	10	7	7	10
ENSG00000115839	RAB3GAP1	3228	2660	2363	3415	3261	3624.001
ENSG00000115840	SLC25A12	655.001	514	503	672	633.001	599.374
ENSG00000115841	RMDN2	229	155	232	263.999	196.999	227
ENSG00000115844	DLX2	0	0	2	2	1	2.001
ENSG00000115850	LCT	1	6	5	4	4	0
ENSG00000115866	DARS1	5938.001	4601	4720	5748.001	5592.001	5949
ENSG00000115875	SRSF7	16057	14856	19358.999	18572.001	19118.998	19009.999
ENSG00000115884	SDC1	12985	11026	11728.001	13624	13665.983	15825
ENSG00000115896	PLCL1	219	215	201	244	259	290
ENSG00000115902	SLC1A4	3174	2477.288	2111	3043	3186	3495
ENSG00000115904	SOS1	6669.636	5117.121	3774.254	6483.998	6243.001	6994.002
ENSG00000115919	KYNU	1.982	0	0	0	0	0
ENSG00000115934	LINC02566	0	0	0	0	0	0
ENSG00000115935	WIPF1	2486.999	1915.001	1762.001	2330	2343.002	2746.999
ENSG00000115942	ORC2	3175	2462.999	2580	3200	2820	3080
ENSG00000115944	COX7A2L	7084.001	6194.999	12118	7211	7521	7443
ENSG00000115946	PNO1	1585	1288	2234	1637	1535	1644.999
ENSG00000115947	ORC4	1770	1322	1945	1796.001	1579.998	1675.999
ENSG00000115956	PLEK	4	6	2	6	3	2
ENSG00000115963	RND3	3183.999	2697	3360	3356.999	3078.001	3301
ENSG00000115966	ATF2	3598.001	2988.001	3324.999	3603.001	3588.001	3975.001
ENSG00000115970	THADA	5049	4027	3724	4867.001	4593.001	5084.999
ENSG00000115977	AAK1	4195.543	3363	2444.001	4327	4050	4712
ENSG00000115993	TRAK2	4064	3548.001	3311	4369	4110	4902
ENSG00000115998	C2orf42	659.543	517.818	465.001	675.193	644.987	738
ENSG00000116001	TIA1	5403.457	4961.181	5343.506	6113.806	5884.999	5642.891
ENSG00000116005	PCYOX1	3132.999	2380	2080.999	3148	2793	3328
ENSG00000116014	KISS1R	14	10	17	18	6	14
ENSG00000116016	EPAS1	17558	15233.999	12370	18272	18891.001	21581.999
ENSG00000116017	ARID3A	1930	1671.001	1242.001	1941.999	2000.999	2361
ENSG00000116030	SUMO1	8095.343	6559.767	8605.484	8005.059	7654.384	7628.208
ENSG00000116031	CD207	66	60	88	82	99	92
ENSG00000116032	GRIN3B	1	1	1	2	1	3.036
ENSG00000116035	VAX2	533.634	489.999	743.466	619.625	634.383	728.745
ENSG00000116039	ATP6V1B1	215.366	268.999	116.534	230.376	286.616	229.254
ENSG00000116044	NFE2L2	2565.014	2150.838	2008.044	2742.699	2424.531	2500.258
ENSG00000116062	MSH6	20111.999	15915.997	15079.999	20309.999	18682.001	21408.998
ENSG00000116095	PLEKHA3	746.788	601.676	721.475	772.186	667.919	811.663
ENSG00000116096	SPR	1293.001	1129	1293	1418	1469.33	1589
ENSG00000116106	EPHA4	0	0	0	1	0	1
ENSG00000116117	PARD3B	129	145	91	136.999	131.001	226
ENSG00000116120	FARSB	3616	2680	2773	3406	3054	3322.958
ENSG00000116127	ALMS1	7709.139	6102.865	4289.972	8244.157	7356.547	8686.7
ENSG00000116128	BCL9	7733.999	6299.999	4894	7777.999	7643.001	8646
ENSG00000116132	PRRX1	0	0	1	1	1	0
ENSG00000116133	DHCR24	13273	10952	11387.999	13556	13461.001	15375
ENSG00000116138	DNAJC16	1407	1198	966.999	1441	1390	1601.001
ENSG00000116141	MARK1	2271	1957.999	1661.001	2404	2379.001	2605
ENSG00000116147	TNR	1136	911	618	1110	1081	1310
ENSG00000116151	MORN1	666	589.999	530	808.001	839.999	868
ENSG00000116157	GPX7	2193	2057	3201	2324	2287	2416
ENSG00000116161	CACYBP	9305.262	7615.027	10017.675	9684.723	9265.687	9890.127
ENSG00000116171	SCP2	1923.764	1593.115	2317.239	1948.719	1851.362	2030.154
ENSG00000116176	TPSG1	0	0	0	2	0	0
ENSG00000116183	PAPPA2	9	7	11	10	13	17
ENSG00000116191	RALGPS2	1798	1411	1311	2032	1634.001	1973
ENSG00000116194	ANGPTL1	1	1	1	1	4	2
ENSG00000116198	CEP104	2691	2202	1959	2763.998	2678.001	2969.001
ENSG00000116199	FAM20B	12220	9831	9636	12946	11806	13499
ENSG00000116205	TCEANC2	1943.001	1676	1719.001	2304	1962	2232
ENSG00000116209	TMEM59	5245.999	4090.001	5788	5153	4773	5215
ENSG00000116212	LRRC42	2615	2262	2969.001	2719	2705.999	3064.999
ENSG00000116213	WRAP73	5093	4785	5404	6101	6060.001	6091
ENSG00000116218	NPHS2	0	0	0	0	0	0
ENSG00000116221	MRPL37	5252	4622.001	5388	5763	5759	6262.001
ENSG00000116237	ICMT	9348	7506	6434	9115.001	8868.001	10180
ENSG00000116251	RPL22	25415.449	22903.619	26349.308	28380.946	28685.706	30203.403
ENSG00000116254	CHD5	2053.389	2050.627	1175.589	2527.449	2565.722	2663.167
ENSG00000116260	QSOX1	6904	5790	5844.001	6947	7303.001	8030.999
ENSG00000116266	STXBP3	773.001	695	734	861.001	786	788
ENSG00000116273	PHF13	3790	3171.02	3114	3720	3851.004	4324
ENSG00000116285	ERRFI1	1129.999	881	967	1229	1195	1289
ENSG00000116288	PARK7	13058.998	11851	18279.999	13963	14186.999	14876
ENSG00000116299	ELAPOR1	327.999	270.001	262.001	305	361.001	384.999
ENSG00000116329	OPRD1	1080	937.385	702	1218	1070.034	1169.856
ENSG00000116337	AMPD2	6481	5881.919	4405.094	6568.003	6948	7521.999
ENSG00000116350	SRSF4	8955	8165	7752.999	10160.037	10032	11094
ENSG00000116353	MECR	1484.999	1248.001	1383	1537.001	1586.999	1681
ENSG00000116396	KCNC4	377	351.021	212.633	437.001	415	447.001
ENSG00000116406	EDEM3	3289	2514.999	2291.999	3554.999	3090.001	3444
ENSG00000116455	WDR77	4508.607	3794.535	4287.027	4569.041	4411.435	5051.466
ENSG00000116459	ATP5PB	7089.813	6187.766	8836.717	7447.172	7191.687	7062.314
ENSG00000116473	RAP1A	1373.993	1216.721	1362	1412	1506	1507
ENSG00000116478	HDAC1	5107.998	4385.999	4814.997	5695.992	5920	5975
ENSG00000116489	CAPZA1	6526.977	5210.984	6664.979	6740.981	6067.999	6337.995
ENSG00000116497	S100PBP	2772.999	2259	2199	2809	2537.002	2762.011
ENSG00000116514	RNF19B	1308	1256.999	1272.001	1413	1375	1432
ENSG00000116521	SCAMP3	7641.999	6543.001	7349.998	7590.999	7822.001	8558.999
ENSG00000116525	TRIM62	576	470	409.999	549	587	649
ENSG00000116539	ASH1L	9381.999	7431.001	5503.002	10425.002	9511.487	11340
ENSG00000116544	DLGAP3	2046	1774	1403	2007	2151	2382.001
ENSG00000116560	SFPQ	49342.999	42231	38559.802	50784.999	51541	56144
ENSG00000116574	RHOU	2322	1937	2095	2318	2440	2672.945
ENSG00000116580	GON4L	8157.05	7186.392	5897.778	9457.516	9771.34	10340.041
ENSG00000116584	ARHGEF2	9572.998	8180.999	6873.001	10084.998	10404.001	11377.999
ENSG00000116586	LAMTOR2	4312.999	4337.998	7571.999	5320.001	5381.999	5752.001
ENSG00000116604	MEF2D	4342	3547	2731.001	4239.001	4254	4885.001
ENSG00000116641	DOCK7	7800	5920.997	4570	7812	6839.001	7556.999
ENSG00000116649	SRM	8553.001	7034	8752	8396	8923.001	9925.999
ENSG00000116652	DLEU2L	27	15.803	18	39.564	34.889	26.14
ENSG00000116661	FBXO2	202	191.999	208	249	225.001	262
ENSG00000116663	FBXO6	67.785	92.18	98.195	59.331	93.641	91.275
ENSG00000116667	C1orf21	6978	5686.999	4898	7276	6665.999	7699
ENSG00000116668	SWT1	517	418	478	578	482	517
ENSG00000116670	MAD2L2	4608.001	4287	6280.999	5194.999	5372	5663
ENSG00000116675	DNAJC6	6562	5360.001	4967	6915.001	6714.999	7685.999
ENSG00000116678	LEPR	596.003	473	480.001	612.004	571.002	604.003
ENSG00000116679	IVNS1ABP	13873.999	11523	12470	14620	13498	14681.999
ENSG00000116685	KIAA2013	5510.717	4739.749	4421.568	5733.683	5790.069	6586.468
ENSG00000116688	MFN2	9759.998	8037.001	7240.001	9839	9787.999	11179.002
ENSG00000116690	PRG4	1	1	1	0	1	0
ENSG00000116691	MIIP	2008.001	1977.001	2307.999	2319	2386	2409.001
ENSG00000116698	SMG7	14265.001	11497	9597	14284.001	13764.001	15766.998
ENSG00000116701	NCF2	0	1	0	0	0	1
ENSG00000116703	PDC	0	0	0	0	0	0
ENSG00000116704	SLC35D1	1007	788	628	986	936	1043
ENSG00000116711	PLA2G4A	0	0	0	0	1	0
ENSG00000116717	GADD45A	1676	1533	1580	1839.001	1881.999	1918.001
ENSG00000116721	PRAMEF1	0	0	0	0	0	1
ENSG00000116726	PRAMEF12	0	0	0	0	0	0
ENSG00000116729	WLS	2416	2053.999	2280	2569	2698.999	2903.999
ENSG00000116731	PRDM2	4160.001	3383	2619.999	4194.999	4093	4540
ENSG00000116741	RGS2	516	437	695	547	523	529
ENSG00000116745	RPE65	0	0	0	1	0	0
ENSG00000116747	RO60	1766	1509.999	1284.999	1868	1813.999	2137.001
ENSG00000116748	AMPD1	0	0	1	0	1	0
ENSG00000116750	UCHL5	2720.998	2096	2595.038	2896.001	2560.999	2717.001
ENSG00000116752	BCAS2	1720.995	1454	1748	1888	1670	1738.999
ENSG00000116754	SRSF11	7092.647	7113.999	6598.998	8959	8866.999	8893.999
ENSG00000116761	CTH	287.001	230	260	288	275	328.999
ENSG00000116771	AGMAT	74	93	121	114	84	117
ENSG00000116774	OLFML3	154	108	181	180	170.001	182
ENSG00000116783	TNNI3K	0	2.977	11.836	9.001	4.496	0
ENSG00000116785	CFHR3	3	6	5	11	5.536	4
ENSG00000116786	PLEKHM2	6801.001	5895	5288	7219.001	7399	8279
ENSG00000116791	CRYZ	1631.999	1346	1998	1674.999	1711.001	1703
ENSG00000116793	PHTF1	2564.998	2158	2349.998	2806	2567.999	2838.001
ENSG00000116809	ZBTB17	3229	2939.001	2784.001	3599.999	3747	3995.001
ENSG00000116815	CD58	86	49	110	101	77.001	74
ENSG00000116819	TFAP2E	49	56	29.999	75.999	46	73
ENSG00000116824	CD2	0	0	0	0	0	0
ENSG00000116830	TTF2	4137.998	3571.999	2858.999	4658	4579.999	4844
ENSG00000116833	NR5A2	0	0	1	0	1	0
ENSG00000116852	KIF21B	1455	1184	831.989	1469	1477	1527.999
ENSG00000116857	TMEM9	7377.001	6745	9755.001	7849.999	8032.001	8310.999
ENSG00000116863	ADPRS	3175	2830	3348	3459	3569	3908
ENSG00000116871	MAP7D1	16618.001	14842.954	13728.998	17239	18920.999	20389.999
ENSG00000116874	WARS2	430	398.001	506.001	445	394	456
ENSG00000116882	HAO2	0	0	0	0	0	0
ENSG00000116885	OSCP1	538.001	446	560.999	600.998	525.001	628
ENSG00000116898	MRPS15	3347	3282	7383.999	3893	4188.999	3985.999
ENSG00000116903	EXOC8	963	851	768	1111	993	1166
ENSG00000116906	GNPAT	6873.001	5497.001	6663.001	6903	6278.925	6626.001
ENSG00000116918	TSNAX	3292.014	2703.656	4118.662	3298.262	3404.892	3660.72
ENSG00000116922	AIRIM	2087.001	1952	2024.999	2361.794	2417	2518
ENSG00000116954	RRAGC	1031.097	785.409	905.077	1107.033	957.571	1102.065
ENSG00000116962	NID1	6014	4776	3763	5770	5895	6725
ENSG00000116977	LGALS8	2715	2272.999	2056	2815.999	2656	2741
ENSG00000116981	NT5C1A	6169	4863	3922	6591	6115	7046.333
ENSG00000116983	HPCAL4	3824.999	3041	3119.001	3821	3783.001	4174
ENSG00000116984	MTR	12373.999	10292	7740.999	12760.999	12880	14026
ENSG00000116985	BMP8B	1520.871	1277.852	1124.037	1593.462	1628.717	1767.913
ENSG00000116990	MYCL	547	513	536	595	605	667
ENSG00000116991	SIPA1L2	3958.001	3226.999	2614	4244	4001	4825.001
ENSG00000116996	ZP4	1	0	0	0	0	0
ENSG00000117000	RLF	2289	1716	1686	2318	1983	2330
ENSG00000117009	KMO	0	1	0	0	1	2
ENSG00000117010	ZNF684	285	220.001	319.732	313.058	287.999	321
ENSG00000117013	KCNQ4	46	54	39	65	63	64
ENSG00000117016	RIMS3	9210	7561	6234	9552	9578	10717
ENSG00000117020	AKT3	14115.001	10866	8772.998	14357.999	13206.001	14837.002
ENSG00000117036	ETV3	3642.558	3042.001	2732.967	3744.898	3775.903	4278.964
ENSG00000117054	ACADM	3346.652	2903.05	3599.004	3655.042	3422	3704.999
ENSG00000117069	ST6GALNAC5	1265.999	1020	961	1359	1239	1422.999
ENSG00000117090	SLAMF1	1	0	0	0	0	0
ENSG00000117091	CD48	0	0	0	0	0	0
ENSG00000117114	ADGRL2	23204.997	17251.002	15775.997	22864.003	20548.998	22944.001
ENSG00000117115	PADI2	34	27	24	22	35	24
ENSG00000117118	SDHB	3261.997	2768.001	4353	3552.998	3427	3601.979
ENSG00000117122	MFAP2	8220	7487.001	9559	8483.999	8995.999	9279.001
ENSG00000117133	RPF1	2741	2054	2878	2826	2383	2492
ENSG00000117139	KDM5B	14786	11788.001	10728.999	15166	14183.996	16339.001
ENSG00000117143	UAP1	3165.999	2557.001	3034	3216	3022	3188.953
ENSG00000117148	ACTL8	22	13	21	16	17	14
ENSG00000117151	CTBS	276.219	243.78	296.61	302.992	272.082	275.129
ENSG00000117152	RGS4	49406	40697.998	45026	48959.998	47393	52421.001
ENSG00000117153	KLHL12	4508.68	3994.88	4736.845	4863.871	4874.802	5212.104
ENSG00000117154	IGSF21	119	103	88	113.001	128	143
ENSG00000117155	SSX2IP	2214.999	1892.001	2088	2365.999	2272.999	2448.999
ENSG00000117174	ZNHIT6	928	829	803	1079	1049	1134
ENSG00000117215	PLA2G2D	1	0	0	0	0	0
ENSG00000117222	RBBP5	4276	3450	3660	4378	4080	4780.001
ENSG00000117226	GBP3	0	0	0	0	0	0
ENSG00000117228	GBP1	0	1	0	3	0	1
ENSG00000117242	PINK1-AS	1123.392	919.743	749.529	1067.678	1069.515	1248.261
ENSG00000117245	KIF17	245	191	183	226	209.999	250
ENSG00000117262	GPR89A	1157.758	1012.24	938.231	1332.067	1164.451	1209.717
ENSG00000117266	CDK18	967.999	952	611.002	1077	1049.002	1125
ENSG00000117280	RAB29	1022	820.001	948.999	1082.001	1102.001	1186.008
ENSG00000117281	CD160	0.972	0	0	0	1	0
ENSG00000117298	ECE1	7204.001	5838	5176.001	7326	7616	8828.001
ENSG00000117305	HMGCL	832.001	774.999	1066.999	937.001	1033	1051.999
ENSG00000117308	GALE	1993	1698	2273	2133.001	2185	2338
ENSG00000117318	ID3	7415	6907	10611.999	8192	8356	8617
ENSG00000117322	CR2	0	0	0	0	0	0
ENSG00000117335	CD46	2709	2622.999	2674.001	3463.001	3188	2932.001
ENSG00000117360	PRPF3	5267.833	4989.997	5011.996	6289.994	6398.986	6511.992
ENSG00000117362	APH1A	19178.001	16441.999	21293	20414.001	20688.999	22330
ENSG00000117385	P3H1	2379	2256.999	2275.001	2530.001	2677.999	2946.001
ENSG00000117394	SLC2A1	9831.999	8059.998	8342.999	9681.999	9892.001	11067
ENSG00000117395	EBNA1BP2	9762.001	8918.001	12365.999	11063	11043	11826
ENSG00000117399	CDC20	10807.309	9350.752	11764.253	11142.043	11434.998	12036.616
ENSG00000117400	MPL	4	3	1	4	3	7
ENSG00000117407	ARTN	52.001	77	34.001	100	80	84.976
ENSG00000117408	IPO13	3754.999	3215	3100	4122	4005.999	4473.001
ENSG00000117410	ATP6V0B	7258.001	6427	11021.002	7899.999	8066	8152
ENSG00000117411	B4GALT2	9529	8516.999	9242	10097.005	10350.006	11193.956
ENSG00000117419	ERI3	5774	5061	8095.001	6072.999	6256	6448.001
ENSG00000117425	PTCH2	152	152	80	238	202	218
ENSG00000117448	AKR1A1	4134.001	3508.999	5380	4373.999	4505.999	4652.001
ENSG00000117450	PRDX1	18286.996	14731.999	18022	18612.996	18330.999	19326.997
ENSG00000117461	PIK3R3	6071	4691	4318.999	6108.001	5568	6294
ENSG00000117472	TSPAN1	1	1	0	0	0	0
ENSG00000117475	BLZF1	1545.001	1339	1613.999	1712.999	1572	1771
ENSG00000117477	CCDC181	713	651	617	722	663	691
ENSG00000117479	SLC19A2	1124.999	932	1136	1143.001	1146	1201
ENSG00000117480	FAAH	609	654.999	545	637	690	740
ENSG00000117481	NSUN4	2046	1657	2033	2151.998	2164	2297
ENSG00000117500	TMED5	1127	910	953.999	1198.999	1056	1257.001
ENSG00000117501	MROH9	0	0	0	0	1	0
ENSG00000117505	DR1	4272	3664	3995	4614	4272	4824.219
ENSG00000117507	FMO6P	0	0	0	0	0	0
ENSG00000117519	CNN3	15563.998	14326.001	21062	16731	17278.976	18440.001
ENSG00000117523	PRRC2C	27821.998	22075	15059.001	29167	27145.998	31703
ENSG00000117525	F3	56	41	66	64	83	64.001
ENSG00000117528	ABCD3	2961	2149	2606.001	2824	2606.59	2888.001
ENSG00000117533	VAMP4	631	588	724.001	741	733	759
ENSG00000117543	DPH5	1558.999	1371	1931	1716	1651.001	1638.998
ENSG00000117560	FASLG	1	0	0	0	0	0
ENSG00000117569	PTBP2	1381.002	1153	1216	1649	1357.001	1266.001
